acceptedScientificName	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters
Parus major	7.698412	44.505123	
Parus major	11.105934	43.216976	
Parus major	12.190479	46.461594	
Parus major	13.904647	42.441204	
Parus major	14.293838	41.316875	
Parus major	14.384573	41.365353	
Parus major	13.968889	40.983334	
Parus major	14.293838	41.316875	
Parus major	13.93208	41.022026	
Parus major	14.40131	41.413403	
Parus major	8.328581	46.138046	
Parus major	10.637552	45.462837	
Parus major	8.58813	45.722885	
Parus major	8.201085	44.068565	
Parus major	11.612124	46.442677	
Parus major	7.536036	43.802197	
Parus major	8.418993	46.12967	
Parus major	8.583257	45.72485	
Parus major	8.579837	45.73387	
Parus major	13.472945	45.719814	
Parus major	12.223239	46.425373	
Parus major	9.412473	39.913326	
Parus major	8.201085	44.068565	
Parus major	8.939579	45.015297	
Parus major	8.18595	44.05441	
Parus major	12.223298	41.867085	
Parus major	12.223298	41.867085	
Parus major	13.034626	43.264137	
Parus major	8.338435	44.183083	
Parus major	9.233678	45.333683	
Parus major	7.700276	44.49602	
Parus major	8.221485	44.04205	
Parus major	13.499064	45.75541	
Parus major	13.952086	42.446907	
Parus major	11.073003	43.22776	
Parus major	13.291783	43.536213	
Parus major	15.093327	36.804214	
Parus major	7.536036	43.802197	
Parus major	9.225855	45.422432	
Parus major	8.18595	44.05441	
Parus major	11.046165	43.45723	
Parus major	15.556855	41.461784	
Parus major	9.200661	45.433167	
Parus major	8.566134	45.748573	
Parus major	8.566134	45.748573	
Parus major	10.967952	43.150826	
Parus major	11.331366	43.336346	
Parus major	7.536036	43.802197	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	9.077087	46.054337	
Parus major	8.545894	45.741047	
Parus major	11.435516	43.70832	
Parus major	10.413274	44.655266	
Parus major	13.025395	43.26357	
Parus major	9.53656	45.55656	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	13.881828	37.8275	
Parus major	9.160519	46.037537	
Parus major	8.579837	45.73387	
Parus major	13.029174	43.26362	
Parus major	13.015268	43.21619	
Parus major	9.125069	46.025284	
Parus major	9.225855	45.422432	
Parus major	9.225855	45.422432	
Parus major	14.595262	36.775043	
Parus major	12.609705	41.816635	
Parus major	9.225855	45.422432	
Parus major	11.898794	45.393177	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	11.854775	42.750305	
Parus major	7.610414	45.14191	
Parus major	7.619534	45.137554	
Parus major	7.575631	45.150085	
Parus major	10.966768	43.151188	
Parus major	11.079147	43.198044	
Parus major	7.340259	45.586914	
Parus major	10.956029	43.156532	
Parus major	10.976113	43.146152	
Parus major	11.091874	43.203743	
Parus major	11.086204	43.2135	
Parus major	11.074066	43.226692	
Parus major	10.892462	45.929737	
Parus major	11.526546	46.54977	250
Parus major	11.540623	46.554375	250
Parus major	11.540623	46.554375	250
Parus major	11.508007	46.509026	250
Parus major	11.522083	46.536781	250
Parus major	11.540623	46.554375	250
Parus major	13.612714	42.238689	25
Parus major	13.610758	42.241386	25
Parus major	11.786	45.4388	
Parus major	10.441082	45.124164	20
Parus major	17.962591	40.259909	2
Parus major	9.620882	45.780264	8
Parus major	7.700678	44.499416	97
Parus major	10.733615	45.86179	7
Parus major	11.01761	45.946502	31
Parus major	7.702007	44.500953	61
Parus major	14.019725	37.994871	179
Parus major	7.966582	44.289852	31
Parus major	11.003173	45.91151	31
Parus major	14.33237	41.249542	1549
Parus major	9.812013	45.632433	27126
Parus major	7.202895	44.850972	200
Parus major	7.705942	44.508251	61
Parus major	7.729047	44.531403	15
Parus major	7.203504	44.850802	200
Parus major	7.700678	44.499416	97
Parus major	11.641608	44.740973	27285
Parus major	9.729961	45.974339	8
Parus major	9.262867	44.899643	8
Parus major	12.572457	41.885703	100
Parus major	14.384655	41.409673	
Parus major	11.250447	43.795967	14
Parus major	9.020671	45.620449	185
Parus major	14.020093	37.868938	1716
Parus major	13.799706	45.656089	43
Parus major	14.105154	41.786712	19
Parus major	11.061744	43.23195	
Parus major	12.50021	41.9314	
Parus major	7.201986	44.875885	
Parus major	13.012919	43.216236	
Parus major	9.225855	45.422432	
Parus major	7.346273	44.310894	
Parus major	7.562005	44.409046	
Parus major	9.502274	40.26894	
Parus major	11.343155	44.509388	
Parus major	7.429449	45.741497	
Parus major	11.061744	43.23195	
Parus major	12.257369	44.81529	
Parus major	12.484589	41.9125	
Parus major	9.728394	40.376694	
Parus major	10.731728	45.361153	
Parus major	10.606124	45.49739	
Parus major	14.384573	41.365353	
Parus major	9.12835	45.29552	
Parus major	9.12835	45.29552	
Parus major	9.227695	45.41872	
Parus major	14.40131	41.413403	
Parus major	9.12835	45.29552	
Parus major	13.93208	41.022026	
Parus major	7.727994	43.898006	
Parus major	14.384573	41.365353	
Parus major	13.93208	41.022026	
Parus major	14.40131	41.413403	
Parus major	12.50021	41.9314	
Parus major	11.094209	43.229225	
Parus major	11.07398	43.417805	
Parus major	8.653479	45.437134	
Parus major	7.494049	44.327442	
Parus major	7.700276	44.49602	
Parus major	14.901383	36.731163	
Parus major	8.545894	45.741047	
Parus major	15.093918	36.971924	
Parus major	7.746413	44.073223	
Parus major	11.03288	43.200153	
Parus major	12.50021	41.9314	
Parus major	13.357413	42.458733	
Parus major	13.357413	42.458733	
Parus major	11.377585	44.78277	
Parus major	7.428233	45.735718	
Parus major	13.0324	43.280243	
Parus major	7.393799	45.050957	
Parus major	7.610414	45.14191	
Parus major	7.568722	45.15181	
Parus major	9.225855	45.422432	
Parus major	7.437902	44.321342	
Parus major	8.335139	44.370567	
Parus major	8.604313	45.724155	
Parus major	11.812181	44.59936	
Parus major	13.025395	43.26357	
Parus major	13.952086	42.446907	
Parus major	11.103107	43.236988	
Parus major	11.061744	43.23195	
Parus major	14.985642	36.747543	
Parus major	11.099789	43.225727	
Parus major	12.52627	41.936024	
Parus major	7.735492	45.46066	
Parus major	8.73534	44.486595	
Parus major	7.806821	44.479294	
Parus major	8.939579	45.015297	
Parus major	11.061744	43.23195	
Parus major	7.027152	44.32921	
Parus major	7.491274	44.322414	
Parus major	8.939579	45.015297	
Parus major	12.485601	41.880478	
Parus major	11.046111	43.229443	
Parus major	12.609705	41.816635	
Parus major	12.607217	42.22472	
Parus major	7.554158	45.779194	
Parus major	11.061744	43.23195	
Parus major	8.483886	46.030426	
Parus major	7.631061	43.786808	
Parus major	7.631061	43.786808	
Parus major	8.976354	45.518856	
Parus major	9.393286	45.78493	
Parus major	9.462412	45.429474	
Parus major	9.49261	45.45544	
Parus major	9.49261	45.45544	
Parus major	8.725183	45.784405	
Parus major	7.712428	44.512173	
Parus major	7.698412	44.505123	
Parus major	7.712428	44.512173	
Parus major	17.672422	40.553013	
Parus major	9.528952	45.55251	
Parus major	8.160958	44.051163	
Parus major	7.562005	44.409046	
Parus major	11.836756	44.5711	
Parus major	13.904647	42.441204	
Parus major	8.162201	40.608177	
Parus major	9.149079	40.8605	
Parus major	8.160316	40.57599	
Parus major	9.225855	45.422432	
Parus major	7.735492	45.46066	
Parus major	9.39626	40.122715	
Parus major	8.796001	40.354824	
Parus major	11.051871	45.88795	
Parus major	12.32254	45.045387	
Parus major	9.225855	45.422432	
Parus major	8.163127	44.0555	
Parus major	8.201085	44.068565	
Parus major	12.175715	43.244884	
Parus major	9.664354	40.098732	
Parus major	13.952086	42.446907	
Parus major	12.64936	43.06313	
Parus major	10.975523	45.701862	
Parus major	8.201085	44.068565	
Parus major	8.183017	44.060345	
Parus major	9.662347	40.786877	
Parus major	8.545861	45.740444	
Parus major	12.609705	41.816635	
Parus major	12.609705	41.816635	
Parus major	10.975523	45.701862	
Parus major	11.917416	43.097984	
Parus major	9.647881	40.992226	
Parus major	9.175644	45.473373	
Parus major	7.610414	45.14191	
Parus major	7.619534	45.137554	
Parus major	7.568722	45.15181	
Parus major	9.647881	40.992226	
Parus major	8.183017	44.060345	
Parus major	11.625295	44.830097	
Parus major	10.356545	43.836353	
Parus major	10.268387	43.782265	
Parus major	11.094209	43.229225	
Parus major	8.120555	44.041847	
Parus major	11.098202	43.22533	
Parus major	11.097188	43.24912	
Parus major	9.252033	45.49359	
Parus major	9.433666	46.180187	
Parus major	9.429531	46.18102	
Parus major	9.13903	45.20166	
Parus major	9.225855	45.422432	
Parus major	10.356545	43.836353	
Parus major	10.268387	43.782265	
Parus major	10.621387	43.752777	
Parus major	15.238238	37.039684	
Parus major	8.76358	45.826664	
Parus major	8.160958	44.051163	
Parus major	12.3687	45.4118	
Parus major	11.026175	43.467186	
Parus major	11.625295	44.830097	
Parus major	9.433666	46.180187	
Parus major	11.026175	43.467186	
Parus major	12.205896	41.892365	
Parus major	8.566134	45.748573	
Parus major	10.029488	45.646328	
Parus major	12.223298	41.867085	
Parus major	12.223298	41.867085	
Parus major	8.428875	45.765736	
Parus major	12.205896	41.892365	
Parus major	12.897306	41.401344	
Parus major	12.252683	44.80657	
Parus major	8.016708	44.11588	
Parus major	9.750185	40.396214	
Parus major	12.92387	41.385303	
Parus major	11.912284	45.406315	
Parus major	9.750185	40.396214	
Parus major	11.625295	44.830097	
Parus major	11.257292	43.768112	
Parus major	11.094209	43.229225	
Parus major	12.902519	41.411358	
Parus major	17.267675	40.769947	
Parus major	12.50021	41.9314	
Parus major	9.225855	45.422432	
Parus major	17.798323	40.715305	
Parus major	12.50021	41.9314	
Parus major	8.202179	44.057438	
Parus major	8.583257	45.72485	
Parus major	17.267675	40.769947	
Parus major	8.579865	45.733356	
Parus major	9.750185	40.396214	
Parus major	12.50021	41.9314	
Parus major	12.217865	46.707043	
Parus major	7.665367	44.794895	
Parus major	9.665828	40.087177	
Parus major	9.763781	40.40849	
Parus major	12.484589	41.9125	
Parus major	9.717764	40.367016	
Parus major	12.945288	46.431946	
Parus major	11.137063	46.615734	
Parus major	11.185839	46.66068	
Parus major	11.137063	46.615734	
Parus major	11.185839	46.66068	
Parus major	8.579586	45.734936	
Parus major	11.142745	46.61677	
Parus major	8.800875	45.797314	
Parus major	14.543117	41.43069	
Parus major	11.626497	46.83978	
Parus major	11.061744	43.23195	
Parus major	11.171607	46.62755	
Parus major	11.171607	46.62755	
Parus major	11.142745	46.61677	
Parus major	11.068365	42.67813	
Parus major	13.952086	42.446907	
Parus major	16.906086	41.115685	
Parus major	8.586148	45.770298	
Parus major	8.800875	45.797314	
Parus major	8.586148	45.770298	
Parus major	8.720161	45.776024	
Parus major	12.945142	46.43197	
Parus major	11.139116	46.623272	
Parus major	14.395756	41.40774	
Parus major	7.562005	44.409046	
Parus major	8.720161	45.776024	
Parus major	11.679956	43.580624	
Parus major	11.03441	43.25632	
Parus major	12.146733	43.18791	
Parus major	13.904647	42.441204	
Parus major	11.89437	45.406017	
Parus major	11.912284	45.406315	
Parus major	11.947815	45.408043	
Parus major	10.906444	43.945984	
Parus major	12.484589	41.9125	
Parus major	11.344816	43.420074	
Parus major	11.344816	43.420074	
Parus major	12.114563	42.00859	
Parus major	12.065113	41.99229	
Parus major	9.518344	40.208004	
Parus major	9.750185	40.396214	
Parus major	9.428547	45.935562	
Parus major	9.428547	45.935562	
Parus major	12.588997	46.0682	
Parus major	14.395756	41.40774	
Parus major	14.543117	41.43069	
Parus major	8.724144	45.996696	
Parus major	10.946548	42.784725	
Parus major	12.50021	41.9314	
Parus major	12.945184	46.43191	
Parus major	10.965933	46.534542	
Parus major	10.965933	46.534542	
Parus major	8.139268	44.064426	
Parus major	11.07398	43.417805	
Parus major	11.062289	43.232307	
Parus major	7.239229	44.837696	
Parus major	9.233678	45.333683	
Parus major	11.5312	46.480015	
Parus major	13.952086	42.446907	
Parus major	9.612257	40.54214	
Parus major	9.750185	40.396214	
Parus major	8.849836	45.27572	
Parus major	8.849836	45.27572	
Parus major	11.60269	44.2713	
Parus major	11.954694	46.681396	
Parus major	8.724144	45.996696	
Parus major	8.183017	44.060345	
Parus major	11.669626	46.799576	
Parus major	9.18508	45.430077	
Parus major	11.139116	46.623272	
Parus major	12.218022	46.707275	
Parus major	12.48195	41.928787	
Parus major	8.120555	44.041847	
Parus major	13.025395	43.26357	
Parus major	7.201986	44.875885	
Parus major	12.217521	46.706226	
Parus major	9.15945	45.45239	
Parus major	12.213593	46.622124	
Parus major	13.952086	42.446907	
Parus major	9.632968	40.55947	
Parus major	11.062289	43.232307	
Parus major	7.735492	45.46066	
Parus major	9.699171	44.12933	
Parus major	11.898794	45.393177	
Parus major	12.706396	43.023281	25
Parus major	12.704973	43.021298	25
Parus major	12.712885	42.96718	25
Parus major	12.691958	43.023774	25
Parus major	12.68971	43.033714	25
Parus major	7.6493	45.7538	
Parus major	7.6493	45.7538	
Parus major	14.339072	41.237327	106
Parus major	7.131717	44.805286	652
Parus major	9.711071	45.586531	142
Parus major	9.878407	45.731716	27126
Parus major	11.833585	43.650041	15
Parus major	7.208989	44.819588	2150
Parus major	9.735814	45.578689	199
Parus major	14.339232	41.237701	114
Parus major	8.007353	44.322269	2
Parus major	12.220964	45.643846	19
Parus major	14.777148	40.944153	
Parus major	14.338994	41.23777	143
Parus major	7.240146	44.837569	31
Parus major	7.627281	45.220775	65
Parus major	9.709988	45.585997	110
Parus major	12.220693	45.643905	19
Parus major	17.963086	40.259686	2
Parus major	9.709651	45.585724	200
Parus major	7.208989	44.819588	2150
Parus major	7.627094	45.220773	65
Parus major	11.8336	43.65	
Parus major	11.8336	43.65	
Parus major	7.468371	44.990223	507
Parus major	13.48621	45.705073	
Parus major	13.552358	45.835235	
Parus major	11.17387	43.82414	
Parus major	12.52627	41.936024	
Parus major	12.485601	41.880478	
Parus major	11.094209	43.229225	
Parus major	12.50021	41.9314	
Parus major	15.105	36.80794	
Parus major	7.727994	43.898006	
Parus major	14.895001	36.7295	
Parus major	8.939579	45.015297	
Parus major	9.200661	45.433167	
Parus major	13.952086	42.446907	
Parus major	14.895001	36.7295	
Parus major	9.225855	45.422432	
Parus major	12.700603	42.230583	
Parus major	12.485601	41.880478	
Parus major	8.562867	45.75442	
Parus major	8.566134	45.748573	
Parus major	12.609705	41.816635	
Parus major	11.62199	44.852886	
Parus major	8.579285	45.734367	
Parus major	9.215447	45.542816	
Parus major	14.987774	36.762917	
Parus major	14.987774	36.762917	
Parus major	9.53432	45.547535	
Parus major	9.199634	45.474487	
Parus major	8.554649	45.73405	
Parus major	7.602178	44.430763	
Parus major	8.939579	45.015297	
Parus major	12.609705	41.816635	
Parus major	14.946572	36.754787	
Parus major	7.806821	44.479294	
Parus major	7.531785	44.296978	
Parus major	12.609705	41.816635	
Parus major	8.763024	45.827	
Parus major	11.03288	43.200153	
Parus major	13.937414	41.772614	
Parus major	7.217295	44.81931	
Parus major	14.895001	36.7295	
Parus major	14.901383	36.731163	
Parus major	7.727994	43.898006	
Parus major	11.17387	43.82414	
Parus major	7.720327	45.069706	
Parus major	7.217295	44.81931	
Parus major	11.061744	43.23195	
Parus major	12.609705	41.816635	
Parus major	12.609705	41.816635	
Parus major	11.094209	43.229225	
Parus major	12.252846	44.628353	
Parus major	12.609705	41.816635	
Parus major	14.987774	36.762917	
Parus major	14.987774	36.762917	
Parus major	12.446577	41.885128	
Parus major	12.690163	41.745014	
Parus major	12.175317	43.248177	
Parus major	12.609705	41.816635	
Parus major	12.699938	42.253727	
Parus major	11.437561	44.66118	
Parus major	8.764315	45.828285	
Parus major	8.653479	45.437134	
Parus major	7.217295	44.81931	
Parus major	14.997229	37.645695	
Parus major	7.727994	43.898006	
Parus major	12.793955	41.76743	
Parus major	11.093717	43.220196	
Parus major	11.074066	43.226692	
Parus major	11.080899	43.22319	
Parus major	11.073003	43.22776	
Parus major	8.18595	44.05441	
Parus major	7.217295	44.81931	
Parus major	11.003479	45.422287	
Parus major	16.191359	38.74811	
Parus major	16.191359	38.74811	
Parus major	8.201085	44.068565	
Parus major	12.609705	41.816635	
Parus major	7.727994	43.898006	
Parus major	7.239229	44.837696	
Parus major	15.909981	41.506145	
Parus major	12.609705	41.816635	
Parus major	11.602399	44.887287	
Parus major	7.239229	44.837696	
Parus major	12.50021	41.9314	
Parus major	12.609705	41.816635	
Parus major	15.909981	41.506145	
Parus major	15.909981	41.506145	
Parus major	8.653479	45.437134	
Parus major	12.609705	41.816635	
Parus major	11.094209	43.229225	
Parus major	11.061744	43.23195	
Parus major	11.062289	43.232307	
Parus major	11.094209	43.229225	
Parus major	7.239229	44.837696	
Parus major	7.491274	44.322414	
Parus major	7.727994	43.898006	
Parus major	8.650573	45.43518	
Parus major	7.217295	44.81931	
Parus major	11.062289	43.232307	
Parus major	12.046938	41.96152	
Parus major	9.200661	45.433167	
Parus major	8.76288	45.82658	
